sampleNumber,pitchMin,pitchMax,pitchAve,energy,duration,f0,f1,f2,emotion
5730,109.1231240749,548.5784150659,255.063971821,0.1638079332,3.608,1437.7935540703,3078.5840886451,--undefined--,Angry
5731,289.1155372605,430.0908878376,349.4745217795,0.1723757292,2.376,425.8834325963,2555.0095251947,4570.615367651,Angry
5732,106.437843832,486.690683569,289.7001875232,0.2328477173,2.5519375,2203.9291996882,4724.3943499952,--undefined--,Angry
5733,108.7590490366,339.4123707556,209.6093779861,0.1076551459,3.6959375,1097.8064258984,3693.2252127994,--undefined--,Angry
5734,111.3996270547,345.510936631,241.4397657497,0.1959759559,3.52,687.5707153747,2519.06945846,4854.2680234903,Angry
5735,107.6300264399,433.6921525821,342.4259272834,0.1064526302,2.2,1365.9273394674,3502.9979589824,--undefined--,Angry
5736,122.1975557372,426.9634853638,298.9696913479,0.1094133163,2.9919375,1245.4896345327,4145.0777989472,--undefined--,Angry
5737,100.8452687726,330.5356544602,216.5916593719,0.1017890154,3.9599375,988.2576795219,3218.5363976679,4546.2629202444,Angry
5738,91.6884994371,321.2917513106,201.1838553502,0.0637634477,2.728,262.9639322503,3021.7535439528,--undefined--,Angry
5739,152.3193734681,308.9399939613,209.9492013915,0.0971002587,2.816,1151.9076194282,3870.7358518012,--undefined--,Angry
5740,102.2372535764,385.2324292719,294.4932592058,0.135101511,2.7719375,723.0464080076,2783.5746004954,4734.8617852142,Angry
5741,92.8992774806,260.6333855742,176.0786902678,0.0908558546,3.344,1392.5888297601,3462.070985468,--undefined--,Angry
5742,101.8522872998,402.6559317135,220.8321554622,0.2777363776,3.7839375,1387.7784304076,3403.3155970046,--undefined--,Angry
5743,96.0915709772,400.8283682724,239.1114157678,0.2684983252,3.0799375,1340.2126968671,3314.1447434307,--undefined--,Angry
5744,101.9313068734,401.5180793376,259.9450110191,0.2152293753,2.3759375,853.4239159245,2301.1073443559,4606.5786862312,Angry
5745,103.1133488111,323.5523787959,220.2022103797,0.1953945372,4.048,784.5904080956,2589.8662201442,4939.4848925038,Angry
5746,121.2709630823,427.981548743,325.4952587669,0.2425648628,3.608,701.0504183584,2576.532526259,4662.3055458704,Angry
5747,116.7397003611,364.4472304041,227.7804199345,0.2274078535,3.402625,1119.5561230975,2135.7304749045,4518.3572482356,Angry
5748,272.8714463085,429.9359512821,377.4385162703,0.260111297,2.3641875,778.712104642,3497.723070739,--undefined--,Angry
5749,139.2891411602,421.0965748034,297.9240055832,0.1331295738,3.0734375,906.3298628191,3107.1563631773,--undefined--,Angry
5750,182.6732782397,415.0313752072,353.268998268,0.1798639187,4.0560625,1501.2152296789,3504.3809958162,--undefined--,Angry
5751,215.2154150187,375.0099419304,307.8343399577,0.0521110645,2.4378125,634.8341933636,2232.5186474503,4545.2798917532,Fear
5752,245.3547630468,379.4460037856,314.3072625855,0.0888757538,2.7860625,1203.1627734379,3148.228684008,--undefined--,Fear
5753,176.4280844523,595.7868174439,268.1965821894,0.028249181,2.940875,282.5437560338,2472.6784131063,4686.1097301752,Fear
5754,103.5080346875,437.855727511,268.0687883865,0.0210302449,3.2504375,2302.707670969,4557.9721337896,--undefined--,Fear
5755,193.2938951246,339.0587155184,268.4330129404,0.0285185643,2.1669375,2569.2195293981,4045.7835472596,--undefined--,Fear
5756,87.7375941521,587.2602166553,251.5292841165,0.0142423598,2.0121875,572.288645691,2089.4537123528,4007.6118921706,Fear
5757,243.7621178157,403.1316040443,284.7721496905,0.0401124474,1.6541875,620.5283007808,2711.2255660856,3840.7711061012,Fear
5758,176.2546226789,400.5469629553,229.509563951,0.0125295388,2.7860625,1134.8362077205,3123.2438599076,4349.7792295938,Fear
5759,179.4831211161,299.2123663019,237.634791791,0.0682052738,4.7015,791.1869666885,2761.4144196538,4478.5000795261,Fear
5760,170.0658589036,274.5357356501,220.8667747056,0.0192587034,1.8936875,2536.9635434882,4021.9852106888,--undefined--,Fear
5761,122.6538829686,289.5162848833,244.4339347232,0.0554125442,2.3508125,789.0736632008,2692.3768900851,4561.4654241333,Fear
5762,223.2858402437,522.6356046641,273.3127497571,0.0591495343,2.8731875,931.1700810338,2820.3867717755,4905.5358854074,Fear
5763,190.3613835382,298.5555113561,233.8801082479,0.018218019,3.221375,1007.3532338328,3133.7282623016,--undefined--,Fear
5764,201.7363140127,315.7926002359,254.4270112255,0.0203392555,2.35075,2028.935607081,3337.8048199525,--undefined--,Fear
5765,177.1874772267,306.7907847216,245.9584538589,0.0276194082,3.8308125,718.0194399452,2622.7489942265,4775.4636171691,Fear
5766,188.876865382,274.0446924299,230.4471020174,0.012847317,2.176625,1261.2384453287,3359.0003049007,--undefined--,Fear
5767,210.0964519749,284.9017306951,252.3206654678,0.0227873314,2.7860625,862.6256370961,2650.1791233352,4822.3354107213,Fear
5768,213.6118842131,356.7940325732,247.6366143913,0.0223515385,2.9601875,783.7312425359,2587.184765982,4816.5325293107,Fear
5769,109.7505497947,570.4769077775,230.3924937394,0.0496123705,4.179125,1120.0121789801,3227.3078678263,--undefined--,Fear
5770,116.1956442244,331.765488992,249.9769647518,0.0424480941,2.35075,769.6055815945,3284.6824772018,--undefined--,Fear
5771,156.5882058653,363.6535446334,301.4223322945,0.075946003,2.6119375,609.8720810818,2777.4587138184,3717.0964161979,Fear
5772,199.5180178428,320.5001513496,241.0969447416,0.0433356621,2.35075,549.259933443,2278.6020372219,4496.5725115142,Fear
5773,128.462975898,315.8613747784,253.2401047131,0.0631189836,3.5696875,650.1984023395,2470.5057670323,4390.0210393086,Fear
5774,199.1953740929,358.8953326593,300.4139927546,0.0643606368,2.176625,2529.0448924822,4006.7737309107,--undefined--,Fear
5775,197.7459762746,348.2367288746,287.022365241,0.0369426648,2.5249375,1641.1880423666,3441.1228301656,4041.7750411705,Fear
5776,202.1159766348,374.249202346,264.3528964092,0.0140857604,3.3955,704.3978813956,2467.2493074071,4750.3386765744,Fear
5777,171.4012474975,302.3623082281,246.343145154,0.0291912912,2.699,702.3700907172,2655.1946112795,4576.5068058049,Fear
5778,133.3660129983,323.0643960581,248.1539747422,0.018427597,2.2636875,753.4793758356,2426.7886495893,4424.1774761464,Fear
5779,111.3649289134,312.2662607832,252.6255473497,0.0248102051,2.176625,878.497831896,3737.9214227295,--undefined--,Fear
5780,169.8734320591,324.1068743244,219.7580152632,0.043721196,2.7860625,738.9322248176,2740.472693991,4259.8903028711,Fear
5781,179.8941512804,360.295777019,271.3397592879,0.0522573853,2.7860625,668.6058832014,2443.4246497365,4455.9342346292,Fear
5782,171.8472684863,317.7090035155,239.8296929451,0.0527342438,2.612,776.7478400206,2632.7583677851,4627.5900757472,Fear
5783,193.6437019767,293.6372562704,234.2877062542,0.0147605328,2.4378125,1154.9027117781,3225.457452612,--undefined--,Fear
5784,78.3502043625,270.6673077822,204.4856976061,0.0190845837,2.35075,1715.8630114574,3577.8349572583,--undefined--,Fear
5785,195.8105474433,388.503267817,237.6896731531,0.0079932044,2.0025,798.3814438495,2763.0695610574,4273.4932940913,Fear
5786,176.9832242624,361.640803331,242.5935842444,0.0240461054,2.6119375,870.6791789544,2551.566292421,4652.6159356276,Fear
5787,182.9014417489,312.4833143799,232.9819614,0.0192673688,2.8731875,1854.7466551404,3192.234235404,--undefined--,Fear
5788,171.405542592,280.2209077455,231.8635643558,0.0093478954,1.9154375,1367.4492656142,3772.2559145142,--undefined--,Fear
5789,199.8523720793,299.0640607796,248.99124044,0.0969335457,2.176625,797.3124511572,4226.6120673897,--undefined--,Fear
5790,177.6746745419,284.6247565536,215.2493765074,0.0703220126,2.524875,1423.7089448333,3354.9651734232,--undefined--,Fear
5791,189.0639376508,258.7952525061,214.1136374298,0.0131283792,2.0895625,2800.1622853682,4145.0163639023,--undefined--,Fear
5792,109.5151268734,273.8031214206,223.6235142696,0.0206393732,2.786125,2122.8147738451,3631.2204864363,--undefined--,Fear
5793,107.1757000997,374.5865114009,236.0166708084,0.0295276379,2.176625,1008.6048207491,2496.6210588286,4789.5512665144,Fear
5794,87.5028516522,405.0851721485,250.7296365732,0.0364601758,2.6119375,1264.3625920655,3453.5376414031,--undefined--,Fear
5795,190.394012915,280.1712970495,232.4869775814,0.0326135328,2.524875,1336.4443277991,4012.6036321986,--undefined--,Fear
5796,130.3081758933,319.2036507402,253.5818940038,0.0723991399,2.7425,1161.2385967116,3707.0269255859,--undefined--,Fear
5797,173.449768222,294.2685573098,243.2310830759,0.0335059268,3.1343125,750.9558194177,2535.3975087985,4723.9398244629,Fear
5798,228.9808645007,335.3630754857,260.8179151808,0.0194189125,2.0895625,1121.8723247518,3414.8910271361,--undefined--,Fear
5799,190.4132301662,368.3387901488,257.5567664902,0.0190357145,3.04725,244.5391356188,2997.3668217634,3871.4599610317,Fear
5800,208.9438864607,353.3911042491,273.1850814421,0.0368881364,2.699,2116.758786953,3661.7891530303,--undefined--,Fear
5801,115.6492342756,558.3525184923,366.0038607156,0.0331398689,2.0215,1485.7029730908,2665.9837389633,4950.1036304154,Surprise
5802,127.3398302766,539.6750537731,382.5373785072,0.1556958122,3.28125,716.5852885558,2692.4584185669,4470.3086273957,Surprise
5803,243.8043246503,422.6482895514,375.4607963418,0.0669828121,2.291625,1391.698831307,3327.6000090806,--undefined--,Surprise
5804,227.1319286011,439.9427195575,365.1746615835,0.0996617746,2.5,302.6515956935,2460.8280008619,4013.2653294515,Surprise
5805,126.4603125806,594.0077163564,313.4034976836,0.1010003548,2.1875,964.7627001272,2485.0478331323,4526.7595461376,Surprise
5806,141.9936582658,379.0043876446,284.8082232715,0.0957762863,2.0833125,1412.1082979375,3279.5188090541,--undefined--,Surprise
5807,194.6401312988,584.3074462505,346.04302827,0.09806706,2.34375,471.0102743162,2868.163473949,--undefined--,Surprise
5808,106.2408928532,597.927860025,296.4995964016,0.0378281041,3.046875,1459.354230153,3481.625355761,--undefined--,Surprise
5809,205.7057623423,585.1899647461,312.9415409464,0.0788906232,3.3984375,1605.7828717002,3880.2831247484,--undefined--,Surprise
5810,121.6160369965,355.1262783821,256.0611827971,0.0336418673,2.578125,1172.3239343881,3552.3253648401,--undefined--,Surprise
5811,118.0191534581,436.271665759,280.2906519647,0.0549481427,2.3730625,546.9581415782,3414.0225857717,--undefined--,Surprise
5812,130.1525793205,547.0051827568,348.1980300539,0.098162639,2.5708125,498.7278242305,2598.7502327038,4441.7803986378,Surprise
5813,153.9882633204,482.082424807,357.1502995063,0.1729586089,3.339875,1461.2410713365,3250.2097659039,--undefined--,Surprise
5814,151.1072262406,436.7762811727,304.5877117142,0.0633286281,2.19725,1418.7724714794,3573.8343156165,--undefined--,Surprise
5815,222.8516346567,443.688233364,363.7212573087,0.0938338933,2.8125,771.794646555,2448.4671902382,4531.2663766339,Surprise
5816,260.5853107193,429.5239186245,360.3262412682,0.123970281,2.109375,747.6603467512,3111.4953629796,--undefined--,Surprise
5817,297.7552416293,409.1346990847,369.7203602215,0.2660441372,2.4609375,1345.1920848028,3500.3522580837,--undefined--,Surprise
5818,127.7493159132,439.530148882,314.7277677291,0.05438786,2.548875,553.5218651099,3197.9528407932,--undefined--,Surprise
5819,235.5978909201,384.5968084554,337.5148342022,0.1262919009,2.8125,1959.1823805396,3308.9978920101,--undefined--,Surprise
5820,133.9372192375,581.0214027157,321.8200929992,0.1382514858,2.8344375,463.626925125,2607.0266233591,--undefined--,Surprise
5821,125.0123361184,421.0738881015,288.6133070844,0.0448146235,2.4609375,542.410442206,3014.1636967233,--undefined--,Surprise
5822,126.9872294405,590.7461658456,287.8761476559,0.028557779,2.4389375,631.5414585947,2666.1746708372,4820.7887140912,Surprise
5823,228.9638521949,379.6340677601,301.981975398,0.134049116,2.3730625,2678.9758585185,3569.3405428951,--undefined--,Surprise
5824,199.3791058108,593.5965605579,309.2440221553,0.1191087321,2.17525,2088.8949426511,4039.4185214255,--undefined--,Surprise
5825,228.5558710645,439.1877781239,345.0389361444,0.1589240831,3.2519375,2626.343775445,4039.2417912529,--undefined--,Surprise
5826,141.4382713582,513.2067423609,306.5942203825,0.0669176925,1.8456875,1209.4556572809,2749.858606587,--undefined--,Surprise
5827,133.3857110267,377.7256478088,285.9682992011,0.0946527652,1.7578125,2120.4847137104,2872.5999470327,--undefined--,Surprise
5828,172.9478607326,395.0636723518,305.1121638391,0.1212028997,2.109375,1203.8251352457,3778.8472744964,--undefined--,Surprise
5829,135.6953018992,434.1247575924,339.8140876465,0.1434209896,2.109375,947.5824513058,2423.0024166871,4028.8772978558,Surprise
5830,138.9628547295,415.7053103969,319.6412246353,0.1048961215,2.109375,1173.6224772366,3268.2136922702,--undefined--,Surprise
5831,244.2647010336,456.3379349103,381.9558187396,0.199456064,1.9775625,947.441578347,2773.6509655405,--undefined--,Surprise
5832,188.1429260715,586.9720137735,324.1717482746,0.1169684464,1.6699375,577.737297567,3048.0705233614,4864.0709500236,Surprise
5833,149.6962678293,503.4975479975,330.2342998979,0.1052885702,2.4609375,878.2321375708,3594.2403368103,3683.328207062,Surprise
5834,130.6528469919,541.1705226158,291.2468384379,0.1016362139,1.933625,497.789948677,2818.9644707226,--undefined--,Surprise
5835,221.6668382744,594.7340126861,327.4947291026,0.0330104614,1.7578125,667.3157623263,2884.9645711733,4941.3307773072,Surprise
5836,116.3045137574,599.665434492,283.5743345223,0.0948409501,2.9004375,1420.8881149094,3479.4799746694,--undefined--,Surprise
5837,198.4509436688,492.0210375207,356.5730648821,0.0827265726,2.5488125,987.859108133,1863.2056909641,3900.9040405916,Surprise
5838,319.1835478196,484.8018929836,397.061770075,0.0749681368,2.0215,481.9424015479,2629.0081235748,4658.4625290268,Surprise
5839,184.5621576779,472.2573580688,347.7933932826,0.1035799999,2.109375,1121.1396080656,1929.2729553437,4512.0342593853,Surprise
5840,203.6873381557,453.2748343144,357.9185807146,0.0523512016,2.3730625,1443.6860949354,4575.2205608354,--undefined--,Surprise
5841,174.3666106365,463.7647661175,355.4214875089,0.1105366472,2.19725,2686.4261576293,4273.6459351544,--undefined--,Surprise
5842,160.6620656761,380.7853818639,337.1609644246,0.1597109165,2.373,1795.3503459079,3691.2119481416,--undefined--,Surprise
5843,150.7416765859,574.8847694139,356.1056202205,0.2059684299,2.2851875,887.7471439689,2811.4063327305,4436.9025698321,Surprise
5844,197.0326104229,433.4285980746,324.3853344871,0.1045822972,2.3730625,652.3607608586,2885.0586910739,4409.3350135183,Surprise
5845,163.615918913,454.9231531186,348.0828177508,0.1236216864,2.1973125,1153.9513578337,2737.1984763073,--undefined--,Surprise
5846,149.9818351864,485.0286801326,320.9143179745,0.1138216821,2.900375,560.3116996864,2750.7215802379,4260.9048922971,Surprise
5847,156.0688429301,456.4828264173,326.8076417148,0.2079657106,2.8125,1459.8309574059,2287.5020961997,4360.4059554511,Surprise
5848,169.2830323544,448.4259721968,319.9493918473,0.0850708465,1.494125,1426.022946189,3218.8360965239,--undefined--,Surprise
5849,114.9089064633,521.454511129,287.1281513612,0.037499048,2.109375,2740.4831984717,4713.5801628054,--undefined--,Surprise
5850,187.1128516606,599.4887548713,369.0753724381,0.0955719452,3.098125,411.749172837,2616.03855674,4907.2285475685,Surprise
5851,198.2264487593,418.6617104516,304.8528668142,0.0352125315,2.9419375,1283.4534325395,3463.0165566962,--undefined--,Disgust
5852,98.8601103012,408.9678282043,257.9065672908,0.0209266727,2.1676875,1417.3588104418,3138.7769529647,--undefined--,Disgust
5853,194.756328595,501.5897495846,307.9669053714,0.0091889408,1.8580625,1000.7303835254,3650.1595845392,--undefined--,Disgust
5854,159.1819040283,501.848989976,276.0078056493,0.0067829857,3.1354375,2059.1094009911,3763.7255355223,--undefined--,Disgust
5855,228.7137506069,337.1876948765,287.2326142307,0.0253553606,3.3676875,1115.3840579374,3247.0241183348,--undefined--,Disgust
5856,241.7603779855,586.2889291842,370.9153953832,0.0718192471,2.6321875,1469.4437290391,3427.5838182503,--undefined--,Disgust
5857,225.8121682194,449.0128405232,310.5084194126,0.0296891366,2.4386875,434.9930679948,2676.7808359576,4157.6055896149,Disgust
5858,123.4250987286,510.4516546677,283.6967457543,0.0251307495,2.6709375,475.0217811894,1944.4488523694,4720.6209190172,Disgust
5859,86.8944597798,447.5409815987,235.1893232388,0.0484815443,3.9483125,1811.9889965604,3472.8644162846,--undefined--,Disgust
5860,80.7595788419,494.4838712717,327.3788288839,0.0430299989,1.829,1360.2007787974,3155.6233739745,--undefined--,Disgust
5861,100.9322868697,484.655456176,251.9942510692,0.0524798903,3.527375,1638.4938607885,3761.8497153801,--undefined--,Disgust
5862,119.0444286264,487.4175347922,298.2104898765,0.1083577482,3.3966875,1537.8829432116,3562.6454362727,--undefined--,Disgust
5863,93.8821163709,430.5031828126,261.1720612472,0.0334161838,3.658,615.5457658733,2311.8983664254,--undefined--,Disgust
5864,130.7014980167,408.8740669335,297.434820479,0.0824834816,3.0483125,1400.6194560493,3409.5645436319,--undefined--,Disgust
5865,190.8267661408,373.7334666158,275.3832922383,0.0407604407,3.39675,749.4550228596,2417.1397443974,3694.7498640922,Disgust
5866,136.5429667312,354.3325618244,266.6412495053,0.0568623171,2.612875,550.8840209442,2350.1415511033,4582.9192945155,Disgust
5867,133.3926553491,445.1590896486,305.6940481259,0.0546267276,2.7870625,2865.5103402065,4447.715285766,--undefined--,Disgust
5868,111.7006416942,356.5617360521,248.5311634973,0.0617210054,3.6580625,783.9775025749,3141.5487479275,--undefined--,Disgust
5869,204.9028470724,432.9121076697,284.0470210236,0.051753448,3.39675,254.7584333856,2567.7784441586,4163.7004239985,Disgust
